player_id,period,mention_count,positive_examples,negative_examples,source_sentiment
17,2025Q3,1167,Theo Costa looks brilliant after 1167 fan mentions | Theo Costa looks clinical after 1167 fan mentions,Theo Costa feels inconsistent to some supporters,0.6963
17,2025Q4,1133,Theo Costa looks brilliant after 1133 fan mentions | Theo Costa looks clinical after 1133 fan mentions,Theo Costa feels inconsistent to some supporters,0.2987
18,2021Q1,904,Milan Silva looks brilliant after 904 fan mentions | Milan Silva looks clinical after 904 fan mentions,Milan Silva feels inconsistent to some supporters,0.5229
18,2021Q2,851,Milan Silva looks brilliant after 851 fan mentions | Milan Silva looks clinical after 851 fan mentions,Milan Silva feels inconsistent to some supporters,0.1958
18,2021Q3,669,Milan Silva looks brilliant after 669 fan mentions,Milan Silva feels inconsistent to some supporters | Milan Silva feels overpriced to some supporters,-0.2081
18,2021Q4,845,Milan Silva looks brilliant after 845 fan mentions | Milan Silva looks clinical after 845 fan mentions,Milan Silva feels inconsistent to some supporters,0.0368
18,2022Q1,708,Milan Silva looks brilliant after 708 fan mentions | Milan Silva looks clinical after 708 fan mentions,Milan Silva feels inconsistent to some supporters,0.6691
18,2022Q2,822,Milan Silva looks brilliant after 822 fan mentions | Milan Silva looks clinical after 822 fan mentions,Milan Silva feels inconsistent to some supporters,0.2105
18,2022Q3,709,Milan Silva looks brilliant after 709 fan mentions | Milan Silva looks clinical after 709 fan mentions,Milan Silva feels inconsistent to some supporters,0.2585
18,2022Q4,932,Milan Silva looks brilliant after 932 fan mentions | Milan Silva looks clinical after 932 fan mentions,Milan Silva feels inconsistent to some supporters,0.3959
18,2023Q1,715,Milan Silva looks brilliant after 715 fan mentions | Milan Silva looks clinical after 715 fan mentions,Milan Silva feels inconsistent to some supporters,0.2482
18,2023Q2,749,Milan Silva looks brilliant after 749 fan mentions,Milan Silva feels inconsistent to some supporters | Milan Silva feels overpriced to some supporters,-0.0128
18,2023Q3,928,Milan Silva looks brilliant after 928 fan mentions,Milan Silva feels inconsistent to some supporters | Milan Silva feels overpriced to some supporters,-0.2751
18,2023Q4,746,Milan Silva looks brilliant after 746 fan mentions | Milan Silva looks clinical after 746 fan mentions,Milan Silva feels inconsistent to some supporters,0.1592
18,2024Q1,963,Milan Silva looks brilliant after 963 fan mentions | Milan Silva looks clinical after 963 fan mentions,Milan Silva feels inconsistent to some supporters,0.2438
18,2024Q2,689,Milan Silva looks brilliant after 689 fan mentions | Milan Silva looks clinical after 689 fan mentions,Milan Silva feels inconsistent to some supporters,0.6046
18,2024Q3,653,Milan Silva looks brilliant after 653 fan mentions | Milan Silva looks clinical after 653 fan mentions,Milan Silva feels inconsistent to some supporters,0.8366
18,2024Q4,630,Milan Silva looks brilliant after 630 fan mentions | Milan Silva looks clinical after 630 fan mentions,Milan Silva feels inconsistent to some supporters,0.2866
18,2025Q1,702,Milan Silva looks brilliant after 702 fan mentions,Milan Silva feels inconsistent to some supporters | Milan Silva feels overpriced to some supporters,-0.4112
18,2025Q2,715,Milan Silva looks brilliant after 715 fan mentions | Milan Silva looks clinical after 715 fan mentions,Milan Silva feels inconsistent to some supporters,0.1775
18,2025Q3,777,Milan Silva looks brilliant after 777 fan mentions | Milan Silva looks clinical after 777 fan mentions,Milan Silva feels inconsistent to some supporters,0.1662
18,2025Q4,710,Milan Silva looks brilliant after 710 fan mentions | Milan Silva looks clinical after 710 fan mentions,Milan Silva feels inconsistent to some supporters,0.1698
19,2021Q1,1097,Noah Santos looks brilliant after 1097 fan mentions | Noah Santos looks clinical after 1097 fan mentions,Noah Santos feels inconsistent to some supporters,0.4465
19,2021Q2,1122,Noah Santos looks brilliant after 1122 fan mentions | Noah Santos looks clinical after 1122 fan mentions,Noah Santos feels inconsistent to some supporters,0.4695
19,2021Q3,1224,Noah Santos looks brilliant after 1224 fan mentions,Noah Santos feels inconsistent to some supporters | Noah Santos feels overpriced to some supporters,-0.0336
19,2021Q4,1418,Noah Santos looks brilliant after 1418 fan mentions | Noah Santos looks clinical after 1418 fan mentions,Noah Santos feels inconsistent to some supporters,0.0724
19,2022Q1,1273,Noah Santos looks brilliant after 1273 fan mentions | Noah Santos looks clinical after 1273 fan mentions,Noah Santos feels inconsistent to some supporters,0.4146
19,2022Q2,1188,Noah Santos looks brilliant after 1188 fan mentions,Noah Santos feels inconsistent to some supporters | Noah Santos feels overpriced to some supporters,-0.0879
19,2022Q3,1684,Noah Santos looks brilliant after 1684 fan mentions,Noah Santos feels inconsistent to some supporters | Noah Santos feels overpriced to some supporters,-0.1305
19,2022Q4,1194,Noah Santos looks brilliant after 1194 fan mentions | Noah Santos looks clinical after 1194 fan mentions,Noah Santos feels inconsistent to some supporters,0.1634
19,2023Q1,1325,Noah Santos looks brilliant after 1325 fan mentions | Noah Santos looks clinical after 1325 fan mentions,Noah Santos feels inconsistent to some supporters,0.3786
19,2023Q2,1228,Noah Santos looks brilliant after 1228 fan mentions | Noah Santos looks clinical after 1228 fan mentions,Noah Santos feels inconsistent to some supporters,0.0877
19,2023Q3,1381,Noah Santos looks brilliant after 1381 fan mentions | Noah Santos looks clinical after 1381 fan mentions,Noah Santos feels inconsistent to some supporters,0.7417
19,2023Q4,1676,Noah Santos looks brilliant after 1676 fan mentions | Noah Santos looks clinical after 1676 fan mentions,Noah Santos feels inconsistent to some supporters,0.1616
19,2024Q1,1536,Noah Santos looks brilliant after 1536 fan mentions | Noah Santos looks clinical after 1536 fan mentions,Noah Santos feels inconsistent to some supporters,0.1718
19,2024Q2,1622,Noah Santos looks brilliant after 1622 fan mentions | Noah Santos looks clinical after 1622 fan mentions,Noah Santos feels inconsistent to some supporters,0.4995
19,2024Q3,1261,Noah Santos looks brilliant after 1261 fan mentions | Noah Santos looks clinical after 1261 fan mentions,Noah Santos feels inconsistent to some supporters,0.0646
19,2024Q4,1277,Noah Santos looks brilliant after 1277 fan mentions | Noah Santos looks clinical after 1277 fan mentions,Noah Santos feels inconsistent to some supporters,0.6105
19,2025Q1,1359,Noah Santos looks brilliant after 1359 fan mentions | Noah Santos looks clinical after 1359 fan mentions,Noah Santos feels inconsistent to some supporters,0.3321
19,2025Q2,1491,Noah Santos looks brilliant after 1491 fan mentions | Noah Santos looks clinical after 1491 fan mentions,Noah Santos feels inconsistent to some supporters,0.8047
19,2025Q3,1448,Noah Santos looks brilliant after 1448 fan mentions | Noah Santos looks clinical after 1448 fan mentions,Noah Santos feels inconsistent to some supporters,0.1625
19,2025Q4,1363,Noah Santos looks brilliant after 1363 fan mentions | Noah Santos looks clinical after 1363 fan mentions,Noah Santos feels inconsistent to some supporters,0.9251
20,2021Q1,1279,Rafael Meyer looks brilliant after 1279 fan mentions | Rafael Meyer looks clinical after 1279 fan mentions,Rafael Meyer feels inconsistent to some supporters,0.391
20,2021Q2,1445,Rafael Meyer looks brilliant after 1445 fan mentions | Rafael Meyer looks clinical after 1445 fan mentions,Rafael Meyer feels inconsistent to some supporters,0.6878
20,2021Q3,1375,Rafael Meyer looks brilliant after 1375 fan mentions | Rafael Meyer looks clinical after 1375 fan mentions,Rafael Meyer feels inconsistent to some supporters,0.4128
20,2021Q4,1301,Rafael Meyer looks brilliant after 1301 fan mentions | Rafael Meyer looks clinical after 1301 fan mentions,Rafael Meyer feels inconsistent to some supporters,0.2708
20,2022Q1,1684,Rafael Meyer looks brilliant after 1684 fan mentions | Rafael Meyer looks clinical after 1684 fan mentions,Rafael Meyer feels inconsistent to some supporters,0.5787
20,2022Q2,1426,Rafael Meyer looks brilliant after 1426 fan mentions | Rafael Meyer looks clinical after 1426 fan mentions,Rafael Meyer feels inconsistent to some supporters,0.2673
20,2022Q3,1357,Rafael Meyer looks brilliant after 1357 fan mentions | Rafael Meyer looks clinical after 1357 fan mentions,Rafael Meyer feels inconsistent to some supporters,0.7104
20,2022Q4,1261,Rafael Meyer looks brilliant after 1261 fan mentions | Rafael Meyer looks clinical after 1261 fan mentions,Rafael Meyer feels inconsistent to some supporters,0.5587
20,2023Q1,1313,Rafael Meyer looks brilliant after 1313 fan mentions | Rafael Meyer looks clinical after 1313 fan mentions,Rafael Meyer feels inconsistent to some supporters,0.5747
20,2023Q2,1532,Rafael Meyer looks brilliant after 1532 fan mentions | Rafael Meyer looks clinical after 1532 fan mentions,Rafael Meyer feels inconsistent to some supporters,0.1454
20,2023Q3,1365,Rafael Meyer looks brilliant after 1365 fan mentions,Rafael Meyer feels inconsistent to some supporters | Rafael Meyer feels overpriced to some supporters,-0.1633
20,2023Q4,1562,Rafael Meyer looks brilliant after 1562 fan mentions | Rafael Meyer looks clinical after 1562 fan mentions,Rafael Meyer feels inconsistent to some supporters,0.4927
20,2024Q1,1340,Rafael Meyer looks brilliant after 1340 fan mentions | Rafael Meyer looks clinical after 1340 fan mentions,Rafael Meyer feels inconsistent to some supporters,0.1379
20,2024Q2,1468,Rafael Meyer looks brilliant after 1468 fan mentions | Rafael Meyer looks clinical after 1468 fan mentions,Rafael Meyer feels inconsistent to some supporters,0.7804
20,2024Q3,1428,Rafael Meyer looks brilliant after 1428 fan mentions | Rafael Meyer looks clinical after 1428 fan mentions,Rafael Meyer feels inconsistent to some supporters,0.6728
20,2024Q4,1663,Rafael Meyer looks brilliant after 1663 fan mentions | Rafael Meyer looks clinical after 1663 fan mentions,Rafael Meyer feels inconsistent to some supporters,0.5746
20,2025Q1,1335,Rafael Meyer looks brilliant after 1335 fan mentions | Rafael Meyer looks clinical after 1335 fan mentions,Rafael Meyer feels inconsistent to some supporters,0.5447
20,2025Q2,1477,Rafael Meyer looks brilliant after 1477 fan mentions | Rafael Meyer looks clinical after 1477 fan mentions,Rafael Meyer feels inconsistent to some supporters,0.1571
20,2025Q3,1452,Rafael Meyer looks brilliant after 1452 fan mentions | Rafael Meyer looks clinical after 1452 fan mentions,Rafael Meyer feels inconsistent to some supporters,0.3716
20,2025Q4,1381,Rafael Meyer looks brilliant after 1381 fan mentions | Rafael Meyer looks clinical after 1381 fan mentions,Rafael Meyer feels inconsistent to some supporters,0.2835
21,2021Q1,1470,Nico Kane looks brilliant after 1470 fan mentions | Nico Kane looks clinical after 1470 fan mentions,Nico Kane feels inconsistent to some supporters,0.7899
21,2021Q2,1881,Nico Kane looks brilliant after 1881 fan mentions | Nico Kane looks clinical after 1881 fan mentions,Nico Kane feels inconsistent to some supporters,0.6046
21,2021Q3,1571,Nico Kane looks brilliant after 1571 fan mentions | Nico Kane looks clinical after 1571 fan mentions,Nico Kane feels inconsistent to some supporters,0.3783
21,2021Q4,1673,Nico Kane looks brilliant after 1673 fan mentions | Nico Kane looks clinical after 1673 fan mentions,Nico Kane feels inconsistent to some supporters,0.5637
21,2022Q1,1638,Nico Kane looks brilliant after 1638 fan mentions | Nico Kane looks clinical after 1638 fan mentions,Nico Kane feels inconsistent to some supporters,0.3558
21,2022Q2,1386,Nico Kane looks brilliant after 1386 fan mentions | Nico Kane looks clinical after 1386 fan mentions,Nico Kane feels inconsistent to some supporters,0.4698
21,2022Q3,1625,Nico Kane looks brilliant after 1625 fan mentions | Nico Kane looks clinical after 1625 fan mentions,Nico Kane feels inconsistent to some supporters,0.5292
21,2022Q4,1831,Nico Kane looks brilliant after 1831 fan mentions | Nico Kane looks clinical after 1831 fan mentions,Nico Kane feels inconsistent to some supporters,0.2346
21,2023Q1,1584,Nico Kane looks brilliant after 1584 fan mentions | Nico Kane looks clinical after 1584 fan mentions,Nico Kane feels inconsistent to some supporters,0.54
21,2023Q2,1614,Nico Kane looks brilliant after 1614 fan mentions | Nico Kane looks clinical after 1614 fan mentions,Nico Kane feels inconsistent to some supporters,0.5125
21,2023Q3,1805,Nico Kane looks brilliant after 1805 fan mentions | Nico Kane looks clinical after 1805 fan mentions,Nico Kane feels inconsistent to some supporters,0.2415
21,2023Q4,1707,Nico Kane looks brilliant after 1707 fan mentions | Nico Kane looks clinical after 1707 fan mentions,Nico Kane feels inconsistent to some supporters,0.6128
21,2024Q1,1678,Nico Kane looks brilliant after 1678 fan mentions | Nico Kane looks clinical after 1678 fan mentions,Nico Kane feels inconsistent to some supporters,0.0863
21,2024Q2,1938,Nico Kane looks brilliant after 1938 fan mentions | Nico Kane looks clinical after 1938 fan mentions,Nico Kane feels inconsistent to some supporters,0.0587
21,2024Q3,1531,Nico Kane looks brilliant after 1531 fan mentions | Nico Kane looks clinical after 1531 fan mentions,Nico Kane feels inconsistent to some supporters,0.2161
21,2024Q4,1475,Nico Kane looks brilliant after 1475 fan mentions | Nico Kane looks clinical after 1475 fan mentions,Nico Kane feels inconsistent to some supporters,0.4539
21,2025Q1,1872,Nico Kane looks brilliant after 1872 fan mentions | Nico Kane looks clinical after 1872 fan mentions,Nico Kane feels inconsistent to some supporters,0.5333
21,2025Q2,1501,Nico Kane looks brilliant after 1501 fan mentions | Nico Kane looks clinical after 1501 fan mentions,Nico Kane feels inconsistent to some supporters,0.34
21,2025Q3,1514,Nico Kane looks brilliant after 1514 fan mentions | Nico Kane looks clinical after 1514 fan mentions,Nico Kane feels inconsistent to some supporters,0.5947
21,2025Q4,1912,Nico Kane looks brilliant after 1912 fan mentions | Nico Kane looks clinical after 1912 fan mentions,Nico Kane feels inconsistent to some supporters,0.3609
22,2021Q1,1132,Victor Meyer looks brilliant after 1132 fan mentions | Victor Meyer looks clinical after 1132 fan mentions,Victor Meyer feels inconsistent to some supporters,0.223
22,2021Q2,963,Victor Meyer looks brilliant after 963 fan mentions | Victor Meyer looks clinical after 963 fan mentions,Victor Meyer feels inconsistent to some supporters,1.0
22,2021Q3,1120,Victor Meyer looks brilliant after 1120 fan mentions | Victor Meyer looks clinical after 1120 fan mentions,Victor Meyer feels inconsistent to some supporters,0.5422
22,2021Q4,987,Victor Meyer looks brilliant after 987 fan mentions | Victor Meyer looks clinical after 987 fan mentions,Victor Meyer feels inconsistent to some supporters,0.783
22,2022Q1,876,Victor Meyer looks brilliant after 876 fan mentions | Victor Meyer looks clinical after 876 fan mentions,Victor Meyer feels inconsistent to some supporters,0.1149
22,2022Q2,1148,Victor Meyer looks brilliant after 1148 fan mentions,Victor Meyer feels inconsistent to some supporters | Victor Meyer feels overpriced to some supporters,-0.0243
22,2022Q3,1032,Victor Meyer looks brilliant after 1032 fan mentions | Victor Meyer looks clinical after 1032 fan mentions,Victor Meyer feels inconsistent to some supporters,0.1836
22,2022Q4,1094,Victor Meyer looks brilliant after 1094 fan mentions | Victor Meyer looks clinical after 1094 fan mentions,Victor Meyer feels inconsistent to some supporters,0.1774
22,2023Q1,1108,Victor Meyer looks brilliant after 1108 fan mentions | Victor Meyer looks clinical after 1108 fan mentions,Victor Meyer feels inconsistent to some supporters,0.0183
22,2023Q2,1231,Victor Meyer looks brilliant after 1231 fan mentions,Victor Meyer feels inconsistent to some supporters | Victor Meyer feels overpriced to some supporters,-0.441
22,2023Q3,1129,Victor Meyer looks brilliant after 1129 fan mentions | Victor Meyer looks clinical after 1129 fan mentions,Victor Meyer feels inconsistent to some supporters,0.4516
22,2023Q4,705,Victor Meyer looks brilliant after 705 fan mentions | Victor Meyer looks clinical after 705 fan mentions,Victor Meyer feels inconsistent to some supporters,0.4108
22,2024Q1,822,Victor Meyer looks brilliant after 822 fan mentions | Victor Meyer looks clinical after 822 fan mentions,Victor Meyer feels inconsistent to some supporters,0.136
22,2024Q2,847,Victor Meyer looks brilliant after 847 fan mentions | Victor Meyer looks clinical after 847 fan mentions,Victor Meyer feels inconsistent to some supporters,0.798
22,2024Q3,1223,Victor Meyer looks brilliant after 1223 fan mentions | Victor Meyer looks clinical after 1223 fan mentions,Victor Meyer feels inconsistent to some supporters,0.443
22,2024Q4,921,Victor Meyer looks brilliant after 921 fan mentions | Victor Meyer looks clinical after 921 fan mentions,Victor Meyer feels inconsistent to some supporters,0.6761
22,2025Q1,1424,Victor Meyer looks brilliant after 1424 fan mentions,Victor Meyer feels inconsistent to some supporters | Victor Meyer feels overpriced to some supporters,-0.0068
22,2025Q2,1172,Victor Meyer looks brilliant after 1172 fan mentions | Victor Meyer looks clinical after 1172 fan mentions,Victor Meyer feels inconsistent to some supporters,0.0921
22,2025Q3,661,Victor Meyer looks brilliant after 661 fan mentions,Victor Meyer feels inconsistent to some supporters | Victor Meyer feels overpriced to some supporters,-0.1076
22,2025Q4,961,Victor Meyer looks brilliant after 961 fan mentions | Victor Meyer looks clinical after 961 fan mentions,Victor Meyer feels inconsistent to some supporters,0.2208
23,2021Q1,1809,Victor Martin looks brilliant after 1809 fan mentions | Victor Martin looks clinical after 1809 fan mentions,Victor Martin feels inconsistent to some supporters,0.5217
23,2021Q2,2091,Victor Martin looks brilliant after 2091 fan mentions | Victor Martin looks clinical after 2091 fan mentions,Victor Martin feels inconsistent to some supporters,0.762
23,2021Q3,1971,Victor Martin looks brilliant after 1971 fan mentions | Victor Martin looks clinical after 1971 fan mentions,Victor Martin feels inconsistent to some supporters,0.8448
23,2021Q4,1829,Victor Martin looks brilliant after 1829 fan mentions | Victor Martin looks clinical after 1829 fan mentions,Victor Martin feels inconsistent to some supporters,0.2558
23,2022Q1,1825,Victor Martin looks brilliant after 1825 fan mentions | Victor Martin looks clinical after 1825 fan mentions,Victor Martin feels inconsistent to some supporters,0.4853
23,2022Q2,1686,Victor Martin looks brilliant after 1686 fan mentions | Victor Martin looks clinical after 1686 fan mentions,Victor Martin feels inconsistent to some supporters,0.2646
23,2022Q3,1849,Victor Martin looks brilliant after 1849 fan mentions | Victor Martin looks clinical after 1849 fan mentions,Victor Martin feels inconsistent to some supporters,0.5315
23,2022Q4,1804,Victor Martin looks brilliant after 1804 fan mentions,Victor Martin feels inconsistent to some supporters | Victor Martin feels overpriced to some supporters,-0.3292
23,2023Q1,1884,Victor Martin looks brilliant after 1884 fan mentions | Victor Martin looks clinical after 1884 fan mentions,Victor Martin feels inconsistent to some supporters,0.4336
23,2023Q2,1946,Victor Martin looks brilliant after 1946 fan mentions | Victor Martin looks clinical after 1946 fan mentions,Victor Martin feels inconsistent to some supporters,0.4868
23,2023Q3,2189,Victor Martin looks brilliant after 2189 fan mentions | Victor Martin looks clinical after 2189 fan mentions,Victor Martin feels inconsistent to some supporters,0.1463
23,2023Q4,2078,Victor Martin looks brilliant after 2078 fan mentions | Victor Martin looks clinical after 2078 fan mentions,Victor Martin feels inconsistent to some supporters,1.0
23,2024Q1,1846,Victor Martin looks brilliant after 1846 fan mentions | Victor Martin looks clinical after 1846 fan mentions,Victor Martin feels inconsistent to some supporters,0.7565
23,2024Q2,2249,Victor Martin looks brilliant after 2249 fan mentions | Victor Martin looks clinical after 2249 fan mentions,Victor Martin feels inconsistent to some supporters,0.5365
23,2024Q3,1863,Victor Martin looks brilliant after 1863 fan mentions | Victor Martin looks clinical after 1863 fan mentions,Victor Martin feels inconsistent to some supporters,0.7344
23,2024Q4,1913,Victor Martin looks brilliant after 1913 fan mentions | Victor Martin looks clinical after 1913 fan mentions,Victor Martin feels inconsistent to some supporters,0.2988
23,2025Q1,1997,Victor Martin looks brilliant after 1997 fan mentions | Victor Martin looks clinical after 1997 fan mentions,Victor Martin feels inconsistent to some supporters,0.383
23,2025Q2,1890,Victor Martin looks brilliant after 1890 fan mentions | Victor Martin looks clinical after 1890 fan mentions,Victor Martin feels inconsistent to some supporters,0.2779
23,2025Q3,1826,Victor Martin looks brilliant after 1826 fan mentions,Victor Martin feels inconsistent to some supporters | Victor Martin feels overpriced to some supporters,-0.0481
23,2025Q4,1916,Victor Martin looks brilliant after 1916 fan mentions | Victor Martin looks clinical after 1916 fan mentions,Victor Martin feels inconsistent to some supporters,0.1033
24,2021Q1,597,Theo Reed looks brilliant after 597 fan mentions,Theo Reed feels inconsistent to some supporters | Theo Reed feels overpriced to some supporters,-0.2349
24,2021Q2,514,Theo Reed looks brilliant after 514 fan mentions | Theo Reed looks clinical after 514 fan mentions,Theo Reed feels inconsistent to some supporters,0.363
24,2021Q3,452,Theo Reed looks brilliant after 452 fan mentions | Theo Reed looks clinical after 452 fan mentions,Theo Reed feels inconsistent to some supporters,0.2324
24,2021Q4,557,Theo Reed looks brilliant after 557 fan mentions,Theo Reed feels inconsistent to some supporters | Theo Reed feels overpriced to some supporters,-0.156
24,2022Q1,605,Theo Reed looks brilliant after 605 fan mentions | Theo Reed looks clinical after 605 fan mentions,Theo Reed feels inconsistent to some supporters,0.5835
24,2022Q2,707,Theo Reed looks brilliant after 707 fan mentions | Theo Reed looks clinical after 707 fan mentions,Theo Reed feels inconsistent to some supporters,0.1176
24,2022Q3,901,Theo Reed looks brilliant after 901 fan mentions | Theo Reed looks clinical after 901 fan mentions,Theo Reed feels inconsistent to some supporters,0.2176
24,2022Q4,783,Theo Reed looks brilliant after 783 fan mentions,Theo Reed feels inconsistent to some supporters | Theo Reed feels overpriced to some supporters,-0.1025
24,2023Q1,808,Theo Reed looks brilliant after 808 fan mentions,Theo Reed feels inconsistent to some supporters | Theo Reed feels overpriced to some supporters,-0.1545
24,2023Q2,696,Theo Reed looks brilliant after 696 fan mentions | Theo Reed looks clinical after 696 fan mentions,Theo Reed feels inconsistent to some supporters,0.0881
24,2023Q3,807,Theo Reed looks brilliant after 807 fan mentions | Theo Reed looks clinical after 807 fan mentions,Theo Reed feels inconsistent to some supporters,0.8234
24,2023Q4,638,Theo Reed looks brilliant after 638 fan mentions | Theo Reed looks clinical after 638 fan mentions,Theo Reed feels inconsistent to some supporters,0.8729
24,2024Q1,574,Theo Reed looks brilliant after 574 fan mentions | Theo Reed looks clinical after 574 fan mentions,Theo Reed feels inconsistent to some supporters,0.3112
24,2024Q2,647,Theo Reed looks brilliant after 647 fan mentions | Theo Reed looks clinical after 647 fan mentions,Theo Reed feels inconsistent to some supporters,0.0692
24,2024Q3,678,Theo Reed looks brilliant after 678 fan mentions | Theo Reed looks clinical after 678 fan mentions,Theo Reed feels inconsistent to some supporters,0.3208
24,2024Q4,683,Theo Reed looks brilliant after 683 fan mentions,Theo Reed feels inconsistent to some supporters | Theo Reed feels overpriced to some supporters,-0.0224
24,2025Q1,537,Theo Reed looks brilliant after 537 fan mentions | Theo Reed looks clinical after 537 fan mentions,Theo Reed feels inconsistent to some supporters,0.0595
24,2025Q2,729,Theo Reed looks brilliant after 729 fan mentions | Theo Reed looks clinical after 729 fan mentions,Theo Reed feels inconsistent to some supporters,0.222
24,2025Q3,473,Theo Reed looks brilliant after 473 fan mentions | Theo Reed looks clinical after 473 fan mentions,Theo Reed feels inconsistent to some supporters,0.0082
24,2025Q4,612,Theo Reed looks brilliant after 612 fan mentions,Theo Reed feels inconsistent to some supporters | Theo Reed feels overpriced to some supporters,-0.5539
25,2021Q1,1693,Bruno Garcia looks brilliant after 1693 fan mentions | Bruno Garcia looks clinical after 1693 fan mentions,Bruno Garcia feels inconsistent to some supporters,0.0181
25,2021Q2,1499,Bruno Garcia looks brilliant after 1499 fan mentions | Bruno Garcia looks clinical after 1499 fan mentions,Bruno Garcia feels inconsistent to some supporters,0.6437
25,2021Q3,1550,Bruno Garcia looks brilliant after 1550 fan mentions | Bruno Garcia looks clinical after 1550 fan mentions,Bruno Garcia feels inconsistent to some supporters,0.281
25,2021Q4,1325,Bruno Garcia looks brilliant after 1325 fan mentions | Bruno Garcia looks clinical after 1325 fan mentions,Bruno Garcia feels inconsistent to some supporters,0.4388
25,2022Q1,1606,Bruno Garcia looks brilliant after 1606 fan mentions | Bruno Garcia looks clinical after 1606 fan mentions,Bruno Garcia feels inconsistent to some supporters,0.6856
25,2022Q2,1770,Bruno Garcia looks brilliant after 1770 fan mentions | Bruno Garcia looks clinical after 1770 fan mentions,Bruno Garcia feels inconsistent to some supporters,0.5568
25,2022Q3,1901,Bruno Garcia looks brilliant after 1901 fan mentions | Bruno Garcia looks clinical after 1901 fan mentions,Bruno Garcia feels inconsistent to some supporters,0.6925
25,2022Q4,1551,Bruno Garcia looks brilliant after 1551 fan mentions | Bruno Garcia looks clinical after 1551 fan mentions,Bruno Garcia feels inconsistent to some supporters,0.68
25,2023Q1,1509,Bruno Garcia looks brilliant after 1509 fan mentions | Bruno Garcia looks clinical after 1509 fan mentions,Bruno Garcia feels inconsistent to some supporters,0.4107
25,2023Q2,1635,Bruno Garcia looks brilliant after 1635 fan mentions | Bruno Garcia looks clinical after 1635 fan mentions,Bruno Garcia feels inconsistent to some supporters,0.8747
25,2023Q3,1647,Bruno Garcia looks brilliant after 1647 fan mentions | Bruno Garcia looks clinical after 1647 fan mentions,Bruno Garcia feels inconsistent to some supporters,0.6269
25,2023Q4,1607,Bruno Garcia looks brilliant after 1607 fan mentions | Bruno Garcia looks clinical after 1607 fan mentions,Bruno Garcia feels inconsistent to some supporters,0.4583
25,2024Q1,1624,Bruno Garcia looks brilliant after 1624 fan mentions | Bruno Garcia looks clinical after 1624 fan mentions,Bruno Garcia feels inconsistent to some supporters,0.9041
25,2024Q2,1476,Bruno Garcia looks brilliant after 1476 fan mentions | Bruno Garcia looks clinical after 1476 fan mentions,Bruno Garcia feels inconsistent to some supporters,0.2919
25,2024Q3,1990,Bruno Garcia looks brilliant after 1990 fan mentions | Bruno Garcia looks clinical after 1990 fan mentions,Bruno Garcia feels inconsistent to some supporters,0.358
25,2024Q4,1643,Bruno Garcia looks brilliant after 1643 fan mentions | Bruno Garcia looks clinical after 1643 fan mentions,Bruno Garcia feels inconsistent to some supporters,0.4903
25,2025Q1,1539,Bruno Garcia looks brilliant after 1539 fan mentions | Bruno Garcia looks clinical after 1539 fan mentions,Bruno Garcia feels inconsistent to some supporters,0.4069
25,2025Q2,1650,Bruno Garcia looks brilliant after 1650 fan mentions,Bruno Garcia feels inconsistent to some supporters | Bruno Garcia feels overpriced to some supporters,-0.0292
25,2025Q3,1379,Bruno Garcia looks brilliant after 1379 fan mentions | Bruno Garcia looks clinical after 1379 fan mentions,Bruno Garcia feels inconsistent to some supporters,0.6302
25,2025Q4,1530,Bruno Garcia looks brilliant after 1530 fan mentions,Bruno Garcia feels inconsistent to some supporters | Bruno Garcia feels overpriced to some supporters,-0.036
26,2021Q1,520,Rafael Lopez looks brilliant after 520 fan mentions | Rafael Lopez looks clinical after 520 fan mentions,Rafael Lopez feels inconsistent to some supporters,0.105
26,2021Q2,547,Rafael Lopez looks brilliant after 547 fan mentions | Rafael Lopez looks clinical after 547 fan mentions,Rafael Lopez feels inconsistent to some supporters,0.0567
26,2021Q3,246,Rafael Lopez looks brilliant after 246 fan mentions | Rafael Lopez looks clinical after 246 fan mentions,Rafael Lopez feels inconsistent to some supporters,0.3179
26,2021Q4,479,Rafael Lopez looks brilliant after 479 fan mentions | Rafael Lopez looks clinical after 479 fan mentions,Rafael Lopez feels inconsistent to some supporters,0.2323
26,2022Q1,554,Rafael Lopez looks brilliant after 554 fan mentions | Rafael Lopez looks clinical after 554 fan mentions,Rafael Lopez feels inconsistent to some supporters,0.3519
26,2022Q2,666,Rafael Lopez looks brilliant after 666 fan mentions | Rafael Lopez looks clinical after 666 fan mentions,Rafael Lopez feels inconsistent to some supporters,0.0147
26,2022Q3,640,Rafael Lopez looks brilliant after 640 fan mentions | Rafael Lopez looks clinical after 640 fan mentions,Rafael Lopez feels inconsistent to some supporters,0.4364
26,2022Q4,310,Rafael Lopez looks brilliant after 310 fan mentions | Rafael Lopez looks clinical after 310 fan mentions,Rafael Lopez feels inconsistent to some supporters,0.3258
26,2023Q1,282,Rafael Lopez looks brilliant after 282 fan mentions | Rafael Lopez looks clinical after 282 fan mentions,Rafael Lopez feels inconsistent to some supporters,0.4417
26,2023Q2,500,Rafael Lopez looks brilliant after 500 fan mentions | Rafael Lopez looks clinical after 500 fan mentions,Rafael Lopez feels inconsistent to some supporters,0.3234
26,2023Q3,460,Rafael Lopez looks brilliant after 460 fan mentions | Rafael Lopez looks clinical after 460 fan mentions,Rafael Lopez feels inconsistent to some supporters,0.3998
